Series Name,Series Code,Country Name,Country Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Guatemala,GTM,..,..,18.6944980621338,22.6505107879639,17.5163669586182,17.1044540405273,16.1237926483154,22.0697193145752,18.3490905761719,19.6571807861328,16.934289932251,16.486270904541,15.7838802337646,15.1058502197266,..,17.2379207611084,..,..,..,..,9.33607006072998,..,..,..,..,..,..,8.48810005187988,8.45891952514648,8.13411045074463,..,..,..,..,..,..,7.13997983932495,6.8172402381897,6.58357000350952,6.46430015563965,..,5.44219017028809,..,..,5.51956987380981,4.81287002563477,4.3635401725769,3.96335005760193,3.59042000770569,4.03478002548218,3.68326997756958,3.35486006736755,3.17480993270874,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Guinea,GIN,..,6.7185697555542,5.77144193649292,6.84396314620972,7.59974813461304,8.52771759033203,8.63794803619385,8.70392799377441,10.891300201416,10.4762001037598,10.0537395477295,10.6762504577637,10.6174898147583,9.42492008209229,9.40581035614014,8.3472204208374,5.42220020294189,3.10872006416321,2.31824994087219,..,..,..,..,..,1.24433994293213,1.18255996704102,1.14742994308472,1.2360600233078,1.11300003528595,1.19264996051788,0.862039983272552,0.920549988746643,1.05920994281769,1.14932000637054,1.12133002281189,1.31656002998352,1.76698005199432,2.20413994789124,2.61586999893188,2.88060998916626,2.95363998413086,4.20413017272949,..,4.97758007049561,4.80897998809814,3.52695989608765,3.11577010154724,2.49668002128601,..,..,..,0.55689001083374,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.52465009689331,2.16905999183655,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.515799999237061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,11.6349601745605,11.1490097045898,10.8050403594971,9.95514011383057,10.5220699310303,11.0615100860596,10.9832801818848,10.9353199005127,10.431209564209,7.25076007843018,..,..,..,..,..,11.8985996246338,10.0401296615601,8.96592044830322,9.58335018157959,..,..,..,5.64981985092163,..,4.30068016052246,..,2.6038498878479,2.53132009506226,2.30355000495911,2.22671008110046,2.9904100894928,2.70765995979309,2.76320004463196,2.94440007209778,..,..,3.48680996894836,..,..,1.83483004570007,1.6828099489212,1.57054996490479,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.04627001285553,..,1.07977998256683,0.925419986248016,..,0.844760000705719,0.78904002904892,0.785880029201508,0.759959995746613,0.595160007476807,0.622820019721985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Honduras,HND,..,..,..,25.126579284668,26.2141990661621,24.4584407806396,20.9513092041016,20.2654304504395,19.6584796905518,19.3874206542969,18.8540897369385,..,19.174560546875,..,17.4211807250977,..,..,..,15.6347904205322,15.5420999526978,..,..,12.5594596862793,12.1111297607422,12.3728199005127,10.7589502334595,10.0765104293823,9.50160026550293,9.65291023254395,8.85939025878906,9.17965030670166,8.9874095916748,9.1099796295166,9.64723968505859,9.76286029815674,8.75424957275391,..,9.02783966064453,9.04214000701904,8.92875003814697,8.82954978942871,8.32647037506104,7.18369007110596,..,6.81825017929077,6.06630992889404,4.78368997573853,3.78246998786926,3.40439009666443,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Hong Kong SAR, China",HKG,104.223243713379,97.8162078857422,99.7917175292969,91.8415603637695,83.9281463623047,78.7781066894531,72.9453735351562,69.9397430419922,70.1370620727539,68.6617279052734,61.1600189208984,59.6629905700684,58.940559387207,56.694091796875,56.2116203308105,42.906120300293,34.0772285461426,33.0642585754395,31.9956703186035,31.9280700683594,..,..,..,..,..,..,..,..,20.419189453125,18.4400901794434,17.4200801849365,..,..,..,..,..,..,..,12.4024696350098,11.7625503540039,10.5329999923706,..,9.67455959320068,9.39906024932861,..,8.67144966125488,9.20223045349121,8.34906005859375,7.82267999649048,7.29276990890503,7.16395998001099,7.10584020614624,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Hungary,HUN,..,56.5243492126465,54.6012001037598,52.3602600097656,50.8984184265137,49.9092292785645,49.4762191772461,50.0649108886719,52.8166618347168,57.2072296142578,60.6758918762207,59.9982109069824,60.7484703063965,61.9762992858887,63.9729499816895,66.2641830444336,66.3979721069336,64.9763336181641,61.5049018859863,54.6319618225098,47.3539390563965,42.3074607849121,37.8087615966797,33.0597610473633,29.4455699920654,25.2151508331299,23.3904590606689,21.2722301483154,18.995059967041,16.1666793823242,14.8368301391602,14.3399000167847,14.4172096252441,14.5497398376465,14.9789400100708,15.3786897659302,15.9368600845337,15.9757995605469,15.6368398666382,15.3572196960449,15.1238403320312,14.2016096115112,13.6103296279907,12.996000289917,12.3748998641968,12.0468101501465,11.549750328064,11.1839199066162,10.8360395431519,10.4640398025513,10.1977300643921,9.61534976959229,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Iceland,ISL,..,86.5232086181641,74.5906066894531,70.6093521118164,69.3402328491211,71.3372497558594,74.7006301879883,75.6419982910156,80.3950881958008,78.3723907470703,79.5824813842773,79.9194183349609,78.5030899047852,72.4675521850586,73.5754699707031,73.1370162963867,72.9682083129883,69.8324279785156,66.5821762084961,60.0269813537598,52.6091117858887,46.9373588562012,45.9174499511719,41.2760391235352,39.1929206848145,37.4538192749023,35.7098503112793,35.4894485473633,33.6655883789062,27.4726295471191,30.0771293640137,25.3579196929932,25.3172302246094,22.7066497802734,21.3222007751465,21.4008693695068,21.4026794433594,20.89089012146,23.4141998291016,23.025749206543,21.3402805328369,20.2644596099854,19.541410446167,..,15.7031602859497,15.28297996521,14.9434003829956,13.8503398895264,12.8253898620605,12.2713003158569,10.9554004669189,9.81645011901855,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,India,IND,31.5712585449219,30.3339195251465,28.6502628326416,27.8900737762451,27.4211978912354,26.8110084533691,26.2255764007568,26.173828125,24.8983783721924,23.3749732971191,23.9132308959961,22.4931354522705,17.6703300476074,15.8814401626587,14.9149703979492,13.0294799804688,11.4313297271729,10.646369934082,10.9266996383667,10.6157302856445,10.1646900177002,9.67014980316162,9.45524024963379,..,..,6.45571994781494,6.16305017471313,5.42952013015747,..,..,..,5.93055009841919,5.85195016860962,5.66695976257324,5.46094989776611,6.25483989715576,5.93035984039307,5.77342987060547,5.79786014556885,5.49634981155396,4.8894100189209,5.19067001342773,4.90618991851807,4.90409994125366,4.94095993041992,4.81184005737305,4.97687005996704,..,..,4.93243980407715,..,4.75870990753174,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Indonesia,IDN,42.633171081543,41.0022087097168,38.6503868103027,37.925968170166,36.7954597473145,36.633861541748,35.4757499694824,33.0326499938965,30.5253391265869,30.438570022583,29.5658397674561,25.4599494934082,23.8078193664551,23.0492897033691,20.8093490600586,17.7960300445557,16.9588603973389,16.8704605102539,16.3212699890137,15.9035701751709,14.8015203475952,14.2340402603149,14.9254198074341,14.7992601394653,13.4271001815796,13.460280418396,11.616530418396,11.4058303833008,10.6053104400635,9.4519100189209,9.49180030822754,8.65165042877197,8.38504981994629,7.92065000534058,6.83737993240356,7.54273986816406,6.35422992706299,6.10876989364624,5.33847999572754,4.08438014984131,3.88013005256653,3.86744999885559,3.38935995101929,2.35958003997803,2.4575400352478,2.31589007377625,2.61133003234863,2.57087993621826,2.56462001800537,2.64127993583679,2.70325994491577,..,2.76640009880066,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Iran, Islamic Rep.",IRN,..,..,57.3403282165527,59.9513702392578,62.7104682922363,68.1274108886719,69.1833267211914,72.1212768554688,64.9739227294922,56.620189666748,54.0766487121582,48.5700302124023,43.6247711181641,37.8410415649414,37.6419410705566,31.0405597686768,26.3164196014404,23.579309463501,22.3207702636719,20.3405609130859,19.091869354248,20.267749786377,19.4013805389404,19.2394008636475,..,..,18.8335304260254,17.1047191619873,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.50555992126465,4.45428991317749,4.53473997116089,4.19314002990723,3.95464992523193,3.83590006828308,3.34932994842529,2.81714010238647,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.499340057373,15.4530696868896,..,12.6024503707886,..,12.054630279541,11.6270198822021,..,..,..,..,..,..,..,..,..,11.9087200164795,10.7636995315552,10.3435001373291,10.7099800109863,9.38222980499268,8.77136039733887,9.23616981506348,9.51543998718262,9.68222045898438,10.229829788208,9.46131038665771,9.73806953430176,9.57297039031982,8.70306968688965,7.69930982589722,6.54148006439209,5.82330989837646,5.32870006561279,4.86162996292114,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ireland,IRL,..,78.7776031494141,74.6803131103516,..,..,..,..,..,..,..,..,..,..,56.503978729248,54.0174713134766,58.3019905090332,58.4411811828613,58.8693199157715,58.9219093322754,55.8461685180664,53.5348014831543,50.6748008728027,49.4498100280762,47.3059997558594,45.375789642334,41.8280906677246,40.5706481933594,38.798038482666,37.343620300293,34.1366195678711,31.887020111084,28.9975299835205,28.2458190917969,27.08251953125,25.281530380249,23.8583202362061,22.8117408752441,22.0167999267578,21.1011199951172,20.9504108428955,19.536600112915,18.1243305206299,16.6915493011475,16.3278694152832,16.5756092071533,16.9705200195312,17.0442295074463,14.1305503845215,11.9759101867676,11.5942697525024,11.7229995727539,12.0304098129272,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Israel,ISR,..,58.9942817687988,56.4272193908691,55.9445381164551,57.3934288024902,59.0658683776855,60.4474411010742,60.8227882385254,62.1056289672852,62.0624198913574,63.5912704467773,61.9456214904785,61.8530311584473,59.0821189880371,56.4970207214355,57.1039505004883,54.3149490356445,54.8960990905762,53.9075012207031,54.520580291748,54.9123497009277,50.4822311401367,48.2686614990234,47.2852783203125,45.1618118286133,..,39.3073806762695,36.9994316101074,..,35.0870513916016,..,31.9885902404785,30.4202404022217,30.7423706054688,31.5543193817139,33.3135795593262,33.4643287658691,..,33.6662216186523,33.1576881408691,32.6891708374023,29.7001705169678,30.0046405792236,29.3023204803467,26.1134796142578,26.8058605194092,..,23.5583591461182,..,22.238109588623,19.6234397888184,18.2722301483154,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Italy,ITA,..,71.2871170043945,68.722900390625,65.6893692016602,64.4752197265625,62.695629119873,61.3567886352539,60.940788269043,60.8824691772461,60.8917503356934,62.3440704345703,64.2488327026367,65.3789520263672,66.9518280029297,67.580436706543,68.873161315918,67.2840881347656,65.3275833129883,63.3331413269043,60.0059509277344,56.3155784606934,53.4532508850098,50.2729797363281,48.6738586425781,48.1025085449219,46.7661895751953,42.3074188232422,41.3940505981445,40.1961212158203,36.159049987793,33.9334716796875,32.1579513549805,29.7918891906738,28.0515995025635,26.2574806213379,24.6067790985107,25.4493198394775,25.7285900115967,24.9095706939697,24.9768009185791,..,26.795560836792,27.1354598999023,27.507209777832,27.0115699768066,26.5936393737793,25.8284301757812,24.829870223999,22.5514907836914,21.3535594940186,20.3180503845215,17.2546501159668,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Jamaica,JAM,..,..,..,..,..,..,..,26.4131107330322,..,25.8244800567627,27.4642906188965,24.957540512085,25.3243999481201,21.8664493560791,21.6736602783203,..,16.696590423584,16.8241291046143,18.6317501068115,18.5184497833252,16.6099491119385,15.8334903717041,13.6748199462891,8.46197032928467,..,..,..,..,..,..,6.55360984802246,6.58177995681763,..,5.01494979858398,..,5.00328016281128,..,..,..,..,..,6.52557992935181,..,..,..,6.89940023422241,..,..,5.43023014068604,5.64686012268066,5.32110023498535,4.99138021469116,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Japan,JPN,..,..,62.1358413696289,62.1184997558594,62.2089385986328,62.4629783630371,63.1872291564941,62.4726600646973,62.7269897460938,62.8381881713867,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8638801574707,45.2566986083984,..,..,39.7703018188477,38.4202690124512,..,29.4865608215332,28.9670906066895,28.3045101165771,28.9983501434326,28.5227203369141,27.7797107696533,27.6399192810059,29.2574195861816,28.7035007476807,29.1943397521973,29.8377990722656,30.1805591583252,30.6837291717529,30.7336292266846,30.500919342041,28.5044097900391,27.3905296325684,25.2607192993164,23.2406406402588,21.2372703552246,19.1502799987793,16.8582096099854,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Jordan,JOR,36.0088081359863,33.4914512634277,32.668529510498,31.5987300872803,32.306568145752,28.4306602478027,31.6559906005859,33.2689094543457,..,..,43.5532913208008,36.9979705810547,37.1989288330078,40.870548248291,39.9050712585449,37.1591186523438,39.425910949707,40.2474098205566,40.8914489746094,36.4936904907227,32.5957489013672,..,29.3279304504395,..,..,23.6230392456055,20.8903007507324,18.8796501159668,19.2753791809082,20.945140838623,21.2020492553711,21.5721206665039,19.8721599578857,19.856029510498,17.7654705047607,20.0215606689453,18.7005290985107,19.7681903839111,21.865930557251,20.2918796539307,19.6756706237793,16.848840713501,14.6527099609375,10.4550695419312,9.26648998260498,9.25566005706787,6.9994797706604,5.73787021636963,5.28704977035522,4.46728992462158,3.63759994506836,3.35734009742737,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kazakhstan,KAZ,..,..,64.8498611450195,59.5819778442383,53.5158615112305,51.0654792785645,48.6869697570801,49.0316352844238,51.7116203308105,53.467830657959,54.5530891418457,50.9489822387695,47.3441276550293,..,..,..,56.3105812072754,..,..,..,..,..,32.0638694763184,24.4951400756836,..,..,29.7491302490234,33.8088989257812,33.4534492492676,..,35.824348449707,36.9576606750488,37.8886795043945,38.5200805664062,39.4091987609863,..,38.5483207702637,..,..,..,..,33.6758804321289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kenya,KEN,20.4834270477295,19.9853401184082,19.3487148284912,10.5694704055786,18.0927658081055,11.8862104415894,11.7006797790527,9.3003101348877,..,..,..,..,..,3.97073006629944,..,..,..,2.95904994010925,2.91774988174438,..,2.82814002037048,2.83207011222839,2.76514005661011,..,..,..,..,..,..,..,..,..,..,1.3703099489212,..,1.3218799829483,..,1.1671199798584,1.13106000423431,1.09318995475769,..,0.876869976520538,0.896030008792877,0.853579998016357,0.759519994258881,0.743430018424988,0.807550013065338,..,1.09235000610352,0.973810017108917,0.841579973697662,0.879019975662231,0.814880013465881,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Korea, Dem. People's Rep.",PRK,..,..,..,..,27.2090396881104,..,..,28.0235691070557,..,..,..,30.0365505218506,..,30.5750198364258,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Korea, Rep.",KOR,..,100.317680358887,96.8767700195312,93.9989166259766,93.3281784057617,93.7230224609375,93.6577224731445,93.9676513671875,94.4421691894531,96.3375015258789,98.286979675293,100.819679260254,101.673286437988,102.658447265625,103.136177062988,102.949272155762,99.9493103027344,95.3700103759766,89.8009033203125,84.4563903808594,80.7160491943359,77.3433532714844,74.6898574829102,71.0881500244141,67.2375183105469,70.1971588134766,53.7457618713379,47.9653587341309,43.6291694641113,41.7373695373535,37.766040802002,35.7576217651367,34.9929618835449,34.7567405700684,35.2998313903809,35.6251106262207,34.4731292724609,31.2666606903076,27.5428199768066,23.4447193145752,18.8228797912598,14.783390045166,12.3588104248047,10.4358596801758,9.35772037506104,8.85692024230957,8.77939033508301,7.81883001327515,7.52127981185913,7.44246006011963,7.30150985717773,7.02642011642456,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kuwait,KWT,..,61.558048248291,53.7298583984375,50.4700584411621,52.1134605407715,55.13330078125,57.7827606201172,58.7037200927734,54.0167083740234,..,..,..,..,..,..,..,..,..,19.9742107391357,19.5823497772217,19.2664794921875,18.3076305389404,..,19.735969543457,..,21.1086196899414,23.0927696228027,22.3479690551758,18.1403903961182,16.6364498138428,17.7965908050537,..,13.7532196044922,16.4512500762939,15.9747896194458,14.9348602294922,14.0174503326416,13.2950897216797,11.6798000335693,11.3820695877075,10.4845199584961,9.61009979248047,9.04489040374756,8.89373970031738,10.1729803085327,8.84422016143799,7.89462995529175,6.17368984222412,6.04468011856079,5.1746301651001,4.50494003295898,3.55503010749817,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kyrgyz Republic,KGZ,55.9184989929199,52.5253791809082,45.9235610961914,41.5565948486328,39.9152526855469,41.2773246765137,43.4013214111328,44.671688079834,44.0620918273926,46.1422462463379,43.0413208007812,40.948169708252,41.1867828369141,42.5611915588379,44.0986289978027,39.8178291320801,40.0874710083008,39.4489402770996,38.4994506835938,39.5677490234375,43.0546188354492,40.6197814941406,35.3204383850098,29.379020690918,28.4232997894287,24.372989654541,22.0510807037354,20.558910369873,21.4564399719238,22.5324192047119,24.3519096374512,25.2874507904053,26.6493892669678,27.2201194763184,27.8037395477295,..,27.2844791412354,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lao PDR,LAO,..,12.4585027694702,12.5843343734741,13.7658739089966,14.5235404968262,15.4383745193481,17.1157512664795,18.1812057495117,18.611400604248,19.0965957641602,17.5077114105225,17.6739711761475,16.872989654541,16.4126300811768,13.2458600997925,11.4247303009033,8.90923023223877,7.70166015625,5.65859985351562,4.86330986022949,4.10284996032715,3.0681300163269,2.65777993202209,2.31708002090454,2.0095899105072,2.52182006835938,2.36831998825073,1.63111996650696,1.30394005775452,1.31324994564056,..,..,1.10994005203247,..,1.32416999340057,..,1.42455995082855,1.41263997554779,1.35044002532959,1.14216995239258,0.869920015335083,0.435930013656616,0.36761000752449,..,..,..,..,0.301609992980957,0.324470013380051,0.150370001792908,0.182270005345345,0.175050005316734,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Latvia,LVA,..,93.4839324951172,94.5108337402344,94.8645324707031,93.0244827270508,88.0574264526367,80.6048126220703,74.2998809814453,70.8979415893555,69.0765991210938,66.6435470581055,67.9534683227539,69.0510406494141,73.0548934936523,72.3635406494141,73.0432968139648,74.5965118408203,75.4191970825195,74.6085586547852,71.0342407226562,67.8093032836914,63.4917602539062,56.2438011169434,49.1034202575684,41.1123199462891,32.1292610168457,25.9794597625732,21.8831596374512,21.386100769043,22.9479198455811,24.2289505004883,24.1337108612061,24.0775909423828,23.4953994750977,23.076229095459,22.4956207275391,22.2970294952393,22.3482799530029,22.0397605895996,22.0896797180176,22.3075504302979,22.4392890930176,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lebanon,LBN,61.5956115722656,58.4441413879395,51.6985816955566,50.3490180969238,47.2751083374023,43.9945793151855,42.1090087890625,38.8207511901855,42.533031463623,48.067008972168,44.8252983093262,45.5640182495117,42.3140602111816,42.0731391906738,41.9415588378906,40.6457481384277,38.1570205688477,36.9148597717285,34.8871803283691,33.0192985534668,33.2756004333496,31.8894596099854,28.1529998779297,28.091100692749,..,..,21.4964904785156,..,..,..,23.620080947876,..,..,..,..,24.6016101837158,23.7604904174805,21.2781391143799,..,22.4624691009521,21.7335796356201,24.925760269165,27.4241504669189,25.9210090637207,..,..,..,20.470890045166,..,..,18.0327491760254,18.5994300842285,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lesotho,LSO,..,..,..,..,9.7244701385498,10.1464996337891,..,9.68772983551025,10.4520902633667,10.563850402832,11.0302000045776,..,..,..,..,..,3.7163999080658,3.49530005455017,..,2.72772002220154,2.25671005249023,2.26988005638123,2.06393003463745,1.89664995670319,..,..,2.3200900554657,2.27074003219604,2.32609009742737,2.18902993202209,2.07205009460449,1.20421004295349,1.17868995666504,1.41717004776001,1.45375001430511,1.36476004123688,1.19958996772766,1.16905999183655,0.924399971961975,0.985509991645813,0.98497998714447,0.955770015716553,0.887290000915527,0.972559988498688,0.860679984092712,0.789420008659363,0.620459973812103,0.490489989519119,0.554719984531403,0.491649985313416,0.365960001945496,0.403560012578964,0.474169999361038,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,11.2590703964233,..,9.40750026702881,..,..,..,..,..,..,..,..,..,18.0450897216797,7.50256013870239,..,..,..,..,..,..,..,..,..,..,..,2.5881199836731,..,..,..,..,..,..,..,2.40145993232727,1.74103999137878,..,..,1.64820003509521,..,1.25136005878448,1.06712996959686,0.944310009479523,0.891369998455048,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.6012802124023,60.7621116638184,56.8616981506348,53.0212211608887,57.0369415283203,..,..,..,..,..,..,16.3797702789307,..,11.5347499847412,..,..,..,..,7.96036005020142,..,7.73930978775024,7.36501979827881,6.90208005905151,5.97953987121582,6.53366994857788,7.14187002182007,6.98357009887695,7.50404977798462,7.32310009002686,6.29604005813599,5.62682008743286,4.35855007171631,3.66098999977112,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Liechtenstein,LIE,..,47.3196907043457,43.5071105957031,42.2737808227539,38.3868103027344,36.0234413146973,34.5073585510254,33.9366493225098,37.1198616027832,..,42.590950012207,43.5591011047363,34.9311981201172,34.5080108642578,36.5965194702148,30.9710102081299,29.8872203826904,24.7069892883301,24.7097091674805,20.3515300750732,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lithuania,LTU,..,71.9093170166016,70.7869033813477,72.0089721679688,73.7303009033203,72.4174575805664,71.118522644043,69.7405395507812,70.4006118774414,73.533203125,79.7516326904297,84.0555877685547,86.5725708007812,89.2521667480469,85.7450866699219,82.5158309936523,82.4531784057617,79.7298126220703,74.9013824462891,69.6304168701172,63.0700798034668,57.3476104736328,50.8968200683594,42.5027885437012,37.6095199584961,32.156681060791,28.4534492492676,26.0868091583252,25.4432506561279,25.6972999572754,27.822359085083,31.1653804779053,32.506591796875,32.0267791748047,..,..,31.2183990478516,..,..,..,..,22.7540092468262,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Luxembourg,LUX,..,20.7341499328613,19.961389541626,19.3969497680664,19.3915195465088,19.5990200042725,19.9203605651855,20.2907104492188,..,..,19.117790222168,..,18.2021293640137,..,10.6716299057007,..,9.85431003570557,..,..,12.0609903335571,11.6310997009277,9.9181604385376,9.96280002593994,10.3409700393677,9.38747978210449,8.83104038238525,8.23703956604004,7.48357009887695,7.1428599357605,4.93684005737305,5.28035020828247,4.7985200881958,..,..,..,2.444659948349,2.60842990875244,2.87477993965149,3.36600995063782,3.23100996017456,2.41651010513306,2.58787989616394,1.42902004718781,1.40306997299194,1.06744003295898,1.59200000762939,1.7460800409317,1.93175995349884,1.73998999595642,1.92147994041443,1.52112996578217,1.58861994743347,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Macao SAR, China",MAC,114.71875,103.147758483887,91.4101333618164,82.4014434814453,77.3317794799805,75.9860763549805,79.3300170898438,76.9274978637695,73.07177734375,65.2018814086914,57.5768394470215,63.6714515686035,67.9421005249023,61.9608917236328,49.5833396911621,45.2525405883789,45.309700012207,50.0512886047363,60.4595108032227,73.1280975341797,62.2927284240723,45.3091583251953,26.9196090698242,26.9836101531982,..,28.4676494598389,..,..,23.3091297149658,24.7455997467041,24.4175300598145,24.2512302398682,29.2456607818604,26.9755401611328,26.4763793945312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
