Country,patents_number,Year,ISO,Total Deaths,total_affected,total_damage,Tertiary,GDP,Population,FDI,consumption
latvia,2.0,2001,lva,21.0,0.0,0.0,63.4917602539062,3578.001900413506,2337170.0,173500715.825042,82.5153290062719
latvia,0.0,2003,lva,15.0,0.0,0.0,71.0342407226562,5145.19523190241,2287955.0,316652176.39383,82.731636590971
latvia,1.0,2005,lva,0.0,0.0,487030.0,75.4191970825195,7594.902384313617,2238799.0,809856372.419322,79.2385385162652
latvia,1.0,2006,lva,40.0,0.0,0.0,74.5965118408203,9723.446901747788,2218357.0,1705667383.81543,80.8193603027073
latvia,2.5,2012,lva,10.0,0.0,0.0,66.6435470581055,13847.33793931943,2034319.0,1080778947.54652,77.819612847845
latvia,3.0,2013,lva,54.0,29.0,0.0,69.0765991210938,15007.4918561719,2012647.0,989283879.359479,80.0177062650199
latvia,4.5,2018,lva,0.0,0.0,0.0,93.0244827270508,17865.03109476391,1927174.0,424290064.514648,77.4992662987664
lebanon,0.0,1992,lbn,25.0,104075.0,323279.0,23.620080947876,1560.198707617415,3745407.0,18460000.0,131.869507732537
lebanon,1.0,2000,lbn,10.0,27.0,0.0,28.1529998779297,3994.8611438888934,4320642.0,993475000.0,101.348962336664
lebanon,0.0,2002,lbn,0.0,500.0,0.0,33.2756004333496,4307.100826994911,4446666.0,1335970000.0,100.09697977279
lebanon,0.5,2003,lbn,38.0,17028.0,0.0,33.0192985534668,4458.108580375399,4504807.0,2860020313.18819,101.456647398844
lebanon,0.0,2007,lbn,1.0,15.0,0.0,40.6457481384277,5162.032958748412,4809608.0,3375980757.8597,99.4025843374233
lebanon,0.0,2009,lbn,44.0,39.0,0.0,42.0731391906738,7149.791498035006,4951135.0,4803602660.45614,97.085419299006
lebanon,1.0,2010,lbn,90.0,0.0,0.0,42.3140602111816,7695.245414612619,4995800.0,4279880834.52716,100.113148697534
lebanon,1.0,2015,lbn,5.0,1001692.0,0.0,38.8207511901855,7802.751367739229,6398940.0,2159289951.7,103.336927925406
lebanon,0.0,2018,lbn,15.0,0.0,0.0,47.2751083374023,9225.845154880159,5950839.0,2658003844.61444,104.261161584896
lebanon,0.0,2019,lbn,3.0,11009.0,0.0,50.3490180969238,8925.421860186505,5781907.0,1906392482.4039,109.262923836043
lebanon,0.75,2020,lbn,206.0,306000.0,16961487.0,51.6985816955566,5599.957522607335,5662923.0,1623326612.01386,109.286454886163
lebanon,1.5,2021,lbn,32.0,80.0,0.0,58.4441413879395,4136.146575160125,5592631.0,597150389.735559,121.417880442058
lithuania,0.0,1998,ltu,10.0,0.0,0.0,37.6095199584961,3166.666532645085,3549331.0,918775000.0,87.0234780450312
lithuania,0.0,1999,ltu,34.0,0.0,878.0,42.5027885437012,3113.179060198587,3524238.0,564537500.0,88.5886167271674
lithuania,0.6667,2001,ltu,20.0,0.0,0.0,57.3476104736328,3525.7936318546144,3470818.0,442400000.0,86.3823580903567
lithuania,0.5,2005,ltu,0.0,0.0,44957.0,79.7298126220703,7854.765278678553,3322528.0,1292550783.57242,82.957968911516
lithuania,3.0,2006,ltu,0.0,0.0,327469.0,82.4531784057617,9230.707981025209,3269909.0,2259381844.95682,83.3134018958154
lithuania,3.0,2007,ltu,25.0,0.0,0.0,82.5158309936523,12285.44705370142,3231294.0,2601486958.03571,80.7950538031511
lithuania,3.0,2010,ltu,9.0,0.0,0.0,86.5725708007812,11987.508411647046,3097282.0,1102696146.69552,83.8769639528066
lithuania,3.0,2012,ltu,30.0,0.0,0.0,79.7516326904297,14367.70942487197,2987773.0,677182759.667044,79.6297372149905
lithuania,3.0,2018,ltu,5.0,0.0,0.0,73.7303009033203,19186.359591640645,2801543.0,1299841764.37371,77.8276219039317
morocco,0.0,1977,mar,0.0,38000.0,0.0,2.70286989212036,604.343505859375,18206472.0,7994056.27289948,87.9158377042262
morocco,0.0,1979,mar,16.0,6292.0,0.0,3.45953989028931,825.642700195313,19167661.0,7437548.63717074,88.3617813451961
morocco,0.0,1982,mar,1.0,12216.0,0.0,6.32048988342285,847.325805664063,20746765.0,79528177.1036931,78.7022757262387
morocco,0.0,1983,mar,0.0,0.0,0.0,5.56757020950317,758.467529296875,21287381.0,46123623.5045972,80.756137014458
morocco,0.0,1984,mar,0.0,0.0,0.0,6.32838010787964,675.016540527344,21817271.0,46989196.5550045,77.9814558307359
morocco,0.0,1987,mar,0.0,0.0,0.0,8.62903022766113,928.498107910156,23279935.0,59574900.7832664,79.5780007902719
morocco,0.0,1988,mar,31.0,0.0,0.0,9.3776798248291,1076.0927734375,23720590.0,84661627.5741094,75.7007100822383
morocco,0.0,1989,mar,0.0,0.0,0.0,10.0107402801514,1081.96533203125,24148104.0,167056032.101148,74.9703291806691
morocco,0.0,1990,mar,0.0,0.0,0.0,10.744119644165,1219.42456054688,24570814.0,165122977.794538,74.4477518300638
morocco,0.0,1991,mar,44.0,18.0,0.0,10.6015796661377,1282.57958984375,24988083.0,317462140.572328,77.8195989131549
morocco,0.0,1992,mar,30.0,27.0,0.0,10.3104600906372,1317.32995605469,25400676.0,422470462.497987,78.2086383548436
morocco,0.0,1993,mar,15.0,106.0,0.0,10.6662998199463,1217.42907714844,25806777.0,491466064.599827,79.0727580935154
morocco,0.0,1994,mar,81.0,0.0,0.0,10.7895603179932,1348.5390625,26201551.0,550924373.94834,79.7690778555149
morocco,0.0,1995,mar,808.0,38052.0,17285.0,11.2576904296875,1455.95031738281,26599048.0,334768272.8902,80.9746432724157
morocco,0.0,1997,mar,111.0,0.0,0.0,11.4713802337646,1416.900390625,27397118.0,1079341332.03085,78.3802551469045
morocco,0.0,1998,mar,101.0,0.0,0.0,9.00465965270996,1658.47180175781,27791825.0,308712164.430615,68.4981901475713
morocco,0.0,1999,mar,136.0,275162.0,1581206.0,9.4428596496582,1627.13513183594,28176997.0,826974026.933263,70.0477381731591
morocco,0.0,2000,mar,97.0,1005.0,1375.0,10.0391302108765,1492.37707519531,28554415.0,426553283.860634,71.5688364071835
morocco,0.0,2001,mar,26.0,300.0,3636.0,10.3949604034424,1500.36340332031,28930097.0,2824557251.52006,67.8659718439354
morocco,1.0,2002,mar,208.0,15202.0,325398.0,10.5032501220703,1590.4873046875,29301817.0,480355698.049863,67.7258271571697
morocco,1.0,2003,mar,65.0,10053.0,0.0,10.933159828186,1936.09008789063,29661270.0,2312829823.25089,66.648634874284
morocco,2.0,2004,mar,716.0,13596.0,619758.0,11.0605201721191,2177.798828125,30033125.0,893325392.835825,67.1411289248612
morocco,4.0,2005,mar,67.0,36.0,75.0,11.6413602828979,2237.576171875,30431902.0,1670609688.92878,68.6306892885415
morocco,2.0,2006,mar,153.0,2266.0,0.0,12.1367998123169,2433.21264648438,30833022.0,2460787164.18439,67.9168099807671
morocco,3.5,2007,mar,65.0,42.0,0.0,11.6063098907471,2751.42333984375,31232633.0,2825801376.44064,68.5963367049693
morocco,2.0,2008,mar,148.0,20096.0,0.0,12.6738996505737,3180.17065429688,31634992.0,2466288357.37234,68.2280622559493
morocco,4.0,2009,mar,29.0,9520.0,0.0,13.1693201065063,3118.1416015625,32042877.0,1970323920.01346,70.5879769923025
morocco,8.75,2010,mar,88.0,77085.0,38921.0,14.0829296112061,3067.85180664063,32464865.0,1240625859.11404,70.8908615762581
morocco,2.3333,2011,mar,106.0,40.0,0.0,15.9613800048828,3302.453125,32903699.0,2521362080.65559,72.0584192423246
morocco,12.5,2012,mar,80.0,7537.0,0.0,19.1758098602295,3164.00463867188,33352169.0,2841954371.38454,73.7395130548819
morocco,15.0,2013,mar,39.0,72.0,0.0,22.5497703552246,3377.6435546875,33803527.0,3360909924.36421,73.6450817831052
morocco,13.0,2014,mar,83.0,117055.0,370862.0,25.4523506164551,3430.53466796875,34248603.0,3525384612.43801,80.8533392447382
morocco,7.0,2015,mar,34.0,0.0,0.0,28.6955890655518,3139.22827148438,34680458.0,3252913902.35666,77.1197799129781
morocco,10.0,2016,mar,0.0,750000.0,0.0,32.2695808410645,3132.9521484375,35107264.0,2153363904.93515,77.6954788169786
morocco,10.0,2017,mar,37.0,1650066.0,0.0,33.7370109558105,3288.50268554688,35528115.0,2680109856.21237,77.3023644458371
morocco,14.0,2018,mar,11.0,70032.0,0.0,35.6224212646484,3492.67236328125,35927511.0,3544387229.27822,77.4584454798504
morocco,9.8333,2019,mar,115.0,285.0,0.0,38.0248603820801,3498.58251953125,36304408.0,1720825003.13095,77.2170674185941
morocco,7.0,2020,mar,26.0,36.0,0.0,40.02001953125,3258.10498046875,36688772.0,1418713118.61153,78.4786160591491
morocco,10.6667,2021,mar,24.0,1385.0,0.0,42.8228912353516,3795.38696289063,37076584.0,2264148625.4107,78.7330934388304
sri lanka,0.0,1977,lka,27.0,250728.0,0.0,1.19598996639252,289.8859035805212,14159052.0,-1218567.2109,82.4663388908726
sri lanka,0.0,1978,lka,750.0,1007000.0,448628.0,1.21203994750977,189.6093475284209,14414816.0,1474392.3733,83.2729872260635
sri lanka,0.0,1979,lka,0.0,0.0,0.0,2.82799005508423,229.19092202688458,14680387.0,46911742.0857,82.8503636398343
sri lanka,0.0,1981,lka,7.0,20000.0,0.0,2.87654995918274,290.536744513271,15198918.0,49264554.4202,80.9042409270043
sri lanka,0.0,1982,lka,54.0,2130000.0,3033.0,3.68818998336792,308.8827845629007,15438753.0,63567608.833,81.6812108264979
sri lanka,0.0,1983,lka,3.0,1250000.0,0.0,4.06222009658813,330.04007053622865,15658442.0,37778897.5011,81.4030394486887
sri lanka,0.0,1984,lka,51.0,575000.0,5634.0,4.15641021728516,380.7494424356735,15872577.0,32612391.0542,80.9282843130878
sri lanka,0.0,1985,lka,0.0,8000.0,0.0,3.70994997024536,371.50978136412954,16092338.0,26162080.1604,83.2828945342571
sri lanka,0.0,1986,lka,104.0,112485.0,2494.0,3.78832006454468,392.524361227157,16317995.0,29723119.8603,83.2517802021463
sri lanka,4.0,1994,lka,0.0,728150.0,0.0,4.79835987091064,650.5535615441979,18011744.0,166412940.1008,81.7840244247812
sri lanka,3.0,2015,lka,10.0,27309.0,0.0,18.6914081573486,3990.3531233888007,21336697.0,679655644.244789,72.8554046266634
sri lanka,0.0,2016,lka,203.0,1201602.0,1487617.0,17.8068389892578,4107.829761579929,21425494.0,897049375.883533,70.3704204807159
sri lanka,1.5,2017,lka,689.0,1210621.0,877536.0,17.947998046875,4388.201907534038,21506813.0,1372723043.13402,66.9653790742846
sri lanka,1.0,2018,lka,34.0,303712.0,0.0,18.6717472076416,4360.5847416438255,21670000.0,1614044009.22884,68.8601247514227
sri lanka,2.0,2019,lka,58.0,773425.0,0.0,20.2191257476807,4082.6940475654847,21803000.0,743466231.468031,71.6697458007067
sri lanka,2.0,2020,lka,10.0,152765.0,0.0,20.8122158050537,3852.3899675542098,21919000.0,433869416.035336,73.1844646998523
sri lanka,2.0,2021,lka,35.0,380777.0,0.0,21.3629665374756,3994.2469579055964,22156000.0,592289969.9,70.6485685297393
netherlands,1.0,1984,nld,0.0,0.0,0.0,30.2814998626709,9977.160216829305,14424211.0,1716938277.23977,72.6206368895352
netherlands,1.0,1985,nld,0.0,0.0,0.0,30.828929901123,9926.129970566604,14491632.0,1504626364.02807,73.3014645494503
netherlands,4.0,1986,nld,0.0,0.0,0.0,32.1105117797852,13783.850109136376,14572278.0,3129068297.9641,72.8304569584251
netherlands,11.5,1990,nld,20.0,0.0,4058830.0,35.1747398376465,21290.860382704483,14951510.0,10675649732.6246,71.100769884782
netherlands,34.8333,1991,nld,6.0,0.0,81656.0,39.1100616455078,21732.230762192346,15069798.0,5623819474.59132,71.6527836161329
netherlands,31.3333,1992,nld,74.0,56.0,115130.0,41.6281204223633,23904.03741505797,15184166.0,6186517513.00715,71.9907504365388
netherlands,60.5,1993,nld,1.0,13000.0,249182.0,44.9627113342285,23122.410766864487,15290368.0,6380304064.21082,72.3296437136361
netherlands,60.8333,1994,nld,0.0,0.0,3949.0,49.9687881469727,24646.314309626927,15382838.0,7126515355.23354,71.8989491826428
netherlands,79.1667,1995,nld,35.0,250007.0,2266211.0,49.6192207336426,29258.134348621083,15459006.0,12206170578.6541,71.6483536491001
netherlands,83.8333,1996,nld,66.0,7.0,0.0,50.5512084960938,29006.809445417097,15530498.0,16604370594.2964,71.3947043888284
netherlands,126.2,1997,nld,2.0,100.0,0.0,49.2313499450684,26700.53713359263,15610650.0,11033361089.8674,70.7778976062605
netherlands,133.5,1998,nld,0.0,2000.0,951708.0,49.0185089111328,27885.808382346455,15707209.0,37618898706.3161,70.9276049658251
netherlands,146.3333,1999,nld,13.0,200.0,0.0,49.7549209594727,28272.64324925386,15812088.0,41161898489.8176,71.3750330783223
netherlands,172.3333,2000,nld,25.0,3000.0,435073.0,51.4455718994141,26214.498549887016,15925513.0,63109732334.5288,70.8851854064207
netherlands,203.4167,2001,nld,9.0,180.0,0.0,52.9789810180664,26896.548111119628,16046180.0,51998915897.6429,70.7236848931583
netherlands,225.7,2002,nld,4.0,0.0,488097.0,54.2512283325195,29343.244996060188,16148929.0,25485041348.333,72.1519265190956
netherlands,228.7,2003,nld,965.0,0.0,0.0,54.9959297180176,35750.97466302689,16225302.0,20456442247.9523,72.8636337044909
netherlands,272.8667,2005,nld,11.0,16.0,149855.0,58.7895011901855,41994.71353052322,16319868.0,209888825342.073,71.0884162335741
netherlands,275.9524,2006,nld,1000.0,0.0,0.0,59.8265113830566,44900.9381441374,16346101.0,375506013118.293,70.386248473174
netherlands,315.3333,2007,nld,7.0,0.0,776301.0,60.3940391540527,51799.20855210469,16381696.0,733826501994.516,69.5574720997464
netherlands,396.4167,2008,nld,0.0,0.0,0.0,61.0170593261719,57879.94375539163,16445593.0,195530109750.281,69.1417464207244
netherlands,421.8,2010,nld,0.0,0.0,37579.0,63.7049789428711,50999.7451168891,16615394.0,115753273228.717,71.6931038960429
netherlands,474.65,2012,nld,13.0,117.0,0.0,75.8141632080078,50070.14160459042,16754962.0,239668927458.956,71.5369559823942
netherlands,596.1667,2016,nld,0.0,0.0,1029139.0,79.8454895019531,46039.10592841104,17030314.0,241091415379.487,69.3007706783635
netherlands,464.3333,2018,nld,3.0,0.0,128213.0,83.652473449707,53044.532435224384,17231624.0,-330338474188.053,68.4986957145275
netherlands,423.5714,2020,nld,400.0,0.0,0.0,85.1104507446289,52162.570115039736,17441500.0,-202784872121.042,68.1743311614126
netherlands,429.9167,2021,nld,0.0,4.0,0.0,88.9542617797852,57708.11121343215,17533044.0,-131479968064.796,67.2131561808297
new zealand,0.0,1977,nzl,0.0,120.0,0.0,25.216869354248,4950.350085160784,3120200.0,154319999.9,76.5006712267468
new zealand,0.0,1978,nzl,0.0,2726.0,0.0,26.6304092407227,5936.985260364228,3121200.0,273740000.0,77.5296108291032
new zealand,0.0,1979,nzl,257.0,600.0,9944.0,26.2204704284668,6667.832542935731,3109000.0,350540000.0,77.174333204484
new zealand,0.0,1980,nzl,0.0,4400.0,0.0,26.4899997711182,7467.16803773805,3112900.0,334086570.3043,79.1497135265299
new zealand,0.0,1981,nzl,0.0,2250.0,0.0,27.3655605316162,7813.936341157816,3124900.0,176961979.1983,76.7389525368249
new zealand,0.0,1983,nzl,0.0,140.0,0.0,28.1885204315186,7598.124787119286,3199300.0,243190336.5246,75.0385249668821
new zealand,0.0,1984,nzl,0.0,6805.0,56343.0,31.7869300842285,6713.638294774795,3227100.0,116213810.7359,74.6583702285509
new zealand,1.0,1985,nzl,4.0,270.0,0.0,32.1406593322754,7600.409736568625,3247100.0,225366591.3797,76.2046881800659
new zealand,0.0,1986,nzl,1.0,3030.0,61677.0,35.3871688842773,9427.553940353479,3246300.0,389408099.6885,74.389591565579
new zealand,0.0,1987,nzl,1.0,7855.0,540880.0,37.0987892150879,12330.751453710463,3274400.0,237229723.35,75.0367940148403
new zealand,0.0,1988,nzl,7.0,1958.0,0.0,40.0037117004395,13759.037462872166,3283400.0,155922431.8658,75.6277000727148
new zealand,0.0,1989,nzl,10.0,154.0,0.0,42.1615180969238,13312.385585811266,3299200.0,433573543.0434,76.4768501051043
new zealand,0.0,1991,nzl,0.0,128.0,0.0,43.4665184020996,12229.930088796144,3495100.0,1691366072.3042,78.7934234601867
new zealand,3.0,1992,nzl,0.0,0.0,107412.0,49.0312118530273,11793.01383739086,3531700.0,1088200065.5283,78.1502521222953
new zealand,9.0,1994,nzl,0.0,157.0,197440.0,58.5255699157715,15279.939625012068,3620000.0,2616630695.1593,74.387417218543
new zealand,13.0,1995,nzl,0.0,70.0,0.0,57.977409362793,17399.92902050838,3673400.0,2849961939.2603,74.4731701234465
new zealand,16.0,1996,nzl,1.0,2000.0,0.0,58.6433486938477,18794.436039393047,3732000.0,3918617039.5573,75.2732416098753
new zealand,47.1667,2013,nzl,0.0,13840.0,1121841.0,80.388542175293,42976.64958825841,4442100.0,-69519935.4200308,76.2522928094917
new zealand,57.5,2015,nzl,1.0,500.0,334615.0,82.1818466186523,38630.72658869284,4609400.0,-73372796.4211781,75.8537636093052
new zealand,32.2738,2016,nzl,2.0,350.0,4785982.0,81.8633575439453,40058.19616214665,4714100.0,2008111275.18134,76.1201897733263
new zealand,28.0,2017,nzl,0.0,2383.0,108648.0,81.2698593139648,42910.972836248766,4813600.0,2390035935.47737,75.3784712547599
new zealand,31.0,2018,nzl,0.0,100.0,29137.0,81.2513122558594,43236.88669234041,4900600.0,2516488849.6393,76.0821079511872
new zealand,21.75,2019,nzl,21.0,23.0,0.0,77.5843734741211,42796.43058183891,4979200.0,2915754514.32092,75.9793722000822
new zealand,30.5,2020,nzl,0.0,2895.0,124384.0,75.7348327636719,41760.59478399969,5090200.0,4135119591.14727,77.3754938299852
new zealand,28.8333,2021,nzl,1.0,1880.0,299168.0,79.4128875732422,49996.42067258112,5111400.0,4539913924.62292,77.842451819684
norway,8.0,1980,nor,123.0,0.0,0.0,25.3798809051514,15772.16107901752,4085620.0,59815997.6520173,65.6873372104349
norway,4.0,1988,nor,36.0,0.0,0.0,31.7836494445801,24207.343377160505,4209488.0,280910586.824811,70.2030164858662
norway,16.0,1989,nor,42.0,0.0,0.0,33.7706489562988,24281.130405139564,4226901.0,1510287425.14685,69.1302728057846
norway,17.0,1990,nor,160.0,0.0,291180.0,38.416618347168,28242.793409298516,4241473.0,1001987071.60056,69.1653519785667
norway,34.6667,1992,nor,0.0,0.0,0.0,46.0546798706055,30523.98096278446,4286401.0,-668114802.999061,71.8834130905075
norway,31.0,1993,nor,0.0,0.0,6078.0,50.4808616638184,27963.582940162836,4311991.0,991524094.747358,71.7077721442926
norway,31.5,1994,nor,36.0,0.0,0.0,54.6908493041992,29315.875002309374,4336613.0,2736393919.77788,71.127633347525
norway,34.0,1995,nor,1.0,4000.0,576155.0,54.8278312683105,34875.942889315156,4359184.0,2392766980.23558,69.8561369191123
norway,35.0,1996,nor,143.0,0.0,0.0,59.3302688598633,37321.92597830945,4381336.0,3827495491.09076,68.4358739020283
norway,42.5,1997,nor,55.0,0.0,0.0,63.6204490661621,36629.026588313274,4405157.0,4514609379.62998,66.8826992832986
norway,55.5,1999,nor,16.0,0.0,0.0,67.7941513061523,36393.42495900748,4461913.0,5822113545.61374,68.154537479579
norway,57.0,2000,nor,19.0,630.0,0.0,69.8772201538086,38178.0561473638,4490967.0,8332062185.99552,61.2687293092983
norway,72.0,2001,nor,0.0,1500.0,0.0,69.9630813598633,38602.09440543318,4513751.0,3190216069.0008,62.6378367889868
norway,59.1667,2004,nor,18.0,12.0,0.0,78.612548828125,57768.41243038397,4591910.0,4918494986.32396,64.9421208719982
norway,58.8333,2005,nor,0.0,0.0,194812.0,78.4450302124023,67047.17045582643,4623291.0,10058759829.6279,61.16306307795
norway,101.8333,2008,nor,0.0,100.0,0.0,73.5914688110352,97503.54078037835,4768212.0,20578219685.1148,56.5660044200623
norway,135.5,2011,nor,4.0,500.0,0.0,71.0614166259766,101221.81347664402,4953088.0,10296323075.6966,60.8301846772641
norway,113.5,2016,nor,13.0,0.0,0.0,82.0374526977539,70867.36099707492,5234519.0,-18668572814.4237,69.5141421710603
norway,152.3333,2019,nor,1.0,150.0,0.0,85.7633819580078,76430.58894733385,5347896.0,16329824317.677,68.0024976806655
norway,147.5,2020,nor,10.0,1010.0,147000.0,87.1685333251953,68340.01810337017,5379475.0,-4102660408.42478,69.5811588655453
poland,2.5,1995,pol,21.0,0.0,0.0,30.6081199645996,3686.844639016465,38594998.0,3659000000.0,78.182345099403
poland,4.2667,1997,pol,115.0,224512.0,6381219.0,39.1706199645996,4123.146095776623,38649660.0,4910000000.0,80.2124833997344
poland,5.5,1998,pol,73.0,1200.0,0.0,38.7694892883301,4518.108226301741,38663481.0,6383000000.0,79.7031146279956
poland,2.6,1999,pol,157.0,0.0,17569.0,44.8125495910645,4398.071804722576,38660271.0,7407000000.0,80.5110224897336
poland,7.5,2000,pol,84.0,0.0,0.0,50.4036293029785,4501.479961212338,38258629.0,9335000000.0,81.9078055213011
poland,6.5,2001,pol,297.0,15000.0,1156956.0,56.3456916809082,4991.244357995107,38248076.0,5677000000.0,83.2655192003562
poland,11.5,2002,pol,202.0,1.0,244.0,59.5361404418945,5207.128878791417,38230364.0,4091000000.0,85.1519427146048
poland,6.0,2004,pol,0.0,600.0,0.0,61.7436981201172,6681.31035976437,38182222.0,13868000000.0,82.7447698027309
poland,8.8333,2005,pol,205.0,3640.0,0.0,63.7791404724121,8021.547063959709,38165445.0,11041000000.0,81.4193411607927
poland,11.0,2006,pol,88.0,670.0,0.0,65.0900726318359,9035.531787535458,38141267.0,21473000000.0,80.6504580473167
poland,8.5,2007,pol,19.0,0.0,141146.0,66.9424667358398,11254.314087534942,38120560.0,25031000000.0,78.6032599359331
poland,12.5,2008,pol,104.0,1060.0,67964.0,70.2946319580078,13995.783096213512,38125759.0,14574000000.0,80.6268965308023
poland,39.5833,2009,pol,349.0,274.0,136412.0,72.6793594360352,11525.90196844283,38151603.0,14025000000.0,80.4232430167089
poland,37.0,2010,pol,236.0,100701.0,4133704.0,76.5571212768555,12504.250185609268,38042794.0,18542000000.0,81.3932686730323
